,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95960,0.93919,0.91874,0.89826,0.87773,0.85718,0.83659,0.81596,0.79530,0.77461,0.75387,0.73311,0.71231,0.69147,0.67060,0.64970,0.62875,0.60776,0.58674,0.56568,0.54457,0.52343,0.50225,0.48102,0.45977,0.43847,0.41714,0.39578,0.37438,0.35294,0.33146,0.30996,0.28841,0.26683,0.24521,0.22355,0.20185
12,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95960,0.93919,0.91874,0.89826,0.87773,0.85718,0.83659,0.81596,0.79530,0.77461,0.75387,0.73311,0.71231,0.69147,0.67060,0.64970,0.62875,0.60776,0.58674,0.56568,0.54457,0.52343,0.50225,0.48102,0.45977,0.43847,0.41714,0.39578,0.37438,0.35294,0.33146,0.30996,0.28841,0.26683,0.24521,0.22355,0.20185
13,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
14,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
15,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
16,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
17,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
18,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
19,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
20,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
21,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
22,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
23,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
24,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
25,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
26,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.98000,0.95959,0.93914,0.91866,0.89813,0.87758,0.85699,0.83636,0.81570,0.79501,0.77427,0.75351,0.73271,0.71187,0.69100,0.67010,0.64915,0.62816,0.60714,0.58608,0.56497,0.54383,0.52265,0.50142,0.48017,0.45887,0.43754,0.41618,0.39478,0.37334,0.35186,0.33036,0.30881,0.28723,0.26561,0.24395,0.22225
